InvoiceNo,InvoiceDate,CustomerID,Quantity,price_total,StockCode
537843,2010-12-08,15713,59,171.15,9
537844,2010-12-08,17999,94,190.34,38
537845,2010-12-08,17690,12,71.4,4
537846,2010-12-08,15347,130,201.6,5
537847,2010-12-08,14766,64,180.4,6
537848,2010-12-08,13777,144,180.0,1
537849,2010-12-08,13777,60,75.0,1
537850,2010-12-08,16722,316,318.84,25
537851,2010-12-08,13758,264,356.4,7
537852,2010-12-08,17340,1665,2671.27,86
537854,2010-12-08,13984,120,154.8,5
537855,2010-12-08,15996,95,263.25,32
537859,2010-12-08,14030,96,670.55,26
537861,2010-12-08,16596,47,120.65,6
537862,2010-12-08,12971,71,111.53,7
537863,2010-12-08,14030,1,5.95,1
537864,2010-12-08,16700,238,336.94,14
537865,2010-12-08,16011,125,237.95,22
537866,2010-12-08,17655,274,676.1,9
537867,2010-12-08,16717,75,307.25,15
537868,2010-12-08,12433,1730,1867.98,74
537871,2010-12-08,12748,123,167.09,25
537879,2010-12-09,14243,56,213.3,8
537880,2010-12-09,12963,172,365.8,16
537881,2010-12-09,15513,238,956.5,12
537882,2010-12-09,15079,45,141.95,4
537883,2010-12-09,14437,60,63.0,5
537884,2010-12-09,15694,111,525.93,6
537885,2010-12-09,12942,69,258.75,16
537886,2010-12-09,15660,110,209.3,10
537887,2010-12-09,18092,532,1485.72,10
537888,2010-12-09,15358,440,524.35,35
537889,2010-12-09,13319,260,670.48,27
537890,2010-12-09,15358,36,100.199999999999,6
537891,2010-12-09,13319,36,88.8,5
537892,2010-12-09,12481,85,159.38,10
537894,2010-12-09,12621,227,464.61,14
537895,2010-12-09,14299,92,429.24,5
537896,2010-12-09,18071,157,258.95,14
537897,2010-12-09,12683,107,213.88,13
537898,2010-12-09,17377,87,364.4,20
537899,2010-12-09,12755,1488,3794.39999999999,1
537900,2010-12-09,15983,231,382.66,24
537901,2010-12-09,13854,68,309.4,3
537915,2010-12-09,12797,118,254.03,13
537955,2010-12-09,16782,89,371.7,50
537963,2010-12-09,13369,149,308.28,14
537967,2010-12-09,12494,9,57.6,3
537981,2010-12-09,17857,2154,1335.2,4
537995,2010-12-09,12712,84,295.1,11
538000,2010-12-09,12748,17,101.9,2
538002,2010-12-09,14932,80,363.53,17
538003,2010-12-09,12429,454,1281.5,20
538005,2010-12-09,13090,120,832.8,3
538006,2010-12-09,14987,64,163.2,2
538007,2010-12-09,14355,92,174.4,11
538008,2010-12-09,12683,557,849.2,41
538009,2010-12-09,14911,287,945.55,32
538010,2010-12-09,17526,40,226.799999999999,5
538011,2010-12-09,14896,184,257.22,32
538012,2010-12-09,14527,48,224.38,29
538013,2010-12-09,17062,95,114.79,13
538014,2010-12-09,14440,150,656.7,13
538015,2010-12-09,13240,131,224.07,21
538032,2010-12-09,14479,58,174.4,10
538035,2010-12-09,16065,231,372.09,74
538037,2010-12-09,17430,60,112.6,5
538040,2010-12-09,16520,217,325.76,60
538048,2010-12-09,15945,52,181.0,2
538049,2010-12-09,12748,8,18.4,5
538050,2010-12-09,12748,2,15.9,1
538051,2010-12-09,18041,154,205.35,29
538053,2010-12-09,15856,675,1571.32,30
538056,2010-12-09,17198,118,249.65,24
538057,2010-12-09,13102,210,316.82,11
538063,2010-12-09,18102,96,1914.24,1
538064,2010-12-09,15271,78,111.75,24
538065,2010-12-09,13982,208,428.6,23
538067,2010-12-09,15288,66,165.65,26
538068,2010-12-09,17978,499,300.919999999999,12
538069,2010-12-09,16795,239,414.88,66
538070,2010-12-09,16519,24,103.7,5
538073,2010-12-09,17816,16,16.21,10
538076,2010-12-09,15311,141,272.36,14
538077,2010-12-09,14667,394,686.15,48
538078,2010-12-09,16255,173,374.25,26
538079,2010-12-09,17671,190,394.18,17
538080,2010-12-09,17646,110,251.0,9
538086,2010-12-09,12872,203,378.53,38
538087,2010-12-09,17339,16,60.0,4
538093,2010-12-09,12682,344,739.05,33
538094,2010-12-09,13117,85,186.03,11
538095,2010-12-09,17097,67,174.72,40
538097,2010-12-09,15192,196,315.0,15
538101,2010-12-09,15380,78,230.1,1
538104,2010-12-09,17950,129,190.35,26
538106,2010-12-09,17950,57,72.82,13
538107,2010-12-09,12826,80,155.0,9
538108,2010-12-09,17456,222,249.86,17
538113,2010-12-09,15811,95,289.85,16
538116,2010-12-09,13327,240,685.0,18
538117,2010-12-09,13327,36,60.0,3
538120,2010-12-09,17017,150,144.5,2
538125,2010-12-09,18225,16,30.0,2
538126,2010-12-09,17838,78,218.4,12
538145,2010-12-09,15211,117,383.07,23
538146,2010-12-09,15596,168,402.32,21
538147,2010-12-09,13090,1,15.0,1
538151,2010-12-09,16163,92,441.6,5
538155,2010-12-09,16907,68,182.019999999999,34
538156,2010-12-09,15555,202,620.35,37
538157,2010-12-09,17576,57,119.65,12
538163,2010-12-09,17841,116,257.95,46
538165,2010-12-09,14031,154,185.82,3
538166,2010-12-09,17965,48,119.45,17
538167,2010-12-09,14713,125,298.95,25
538168,2010-12-09,14702,167,318.7,30
538169,2010-12-09,13230,33,93.45,13
538170,2010-12-09,13969,133,317.59,25
538171,2010-12-09,17530,194,300.64,65
538172,2010-12-10,15805,212,370.8,11
538174,2010-12-10,12471,1075,1982.41,47
538175,2010-12-10,12471,21,378.0,1
538176,2010-12-10,17675,152,402.0,4
538178,2010-12-10,17696,82,157.9,6
538179,2010-12-10,17696,6,17.7,1
538180,2010-12-10,13418,178,369.099999999999,10
538181,2010-12-10,17076,58,151.5,7
538182,2010-12-10,17827,40,115.08,10
538183,2010-12-10,16265,279,651.83,32
538184,2010-12-10,17880,314,458.92,26
538185,2010-12-10,16265,90,188.98,6
538186,2010-12-10,13000,77,201.75,11
538187,2010-12-10,16499,68,218.1,10
538190,2010-12-10,17790,56,127.9,10
538191,2010-12-10,15061,1559,5375.28,16
538192,2010-12-10,15061,20,135.0,1
538193,2010-12-10,15061,10,67.5,1
538194,2010-12-10,17790,1,0.95,1
538195,2010-12-10,15061,50,337.5,2
538196,2010-12-10,12731,418,1071.9,16
538197,2010-12-10,14419,55,124.1,21
538198,2010-12-10,17827,659,919.8,87
538199,2010-12-10,14082,110,182.25,29
538200,2010-12-10,17912,57,95.25,15
538201,2010-12-10,15723,87,203.1,41
538202,2010-12-10,14667,187,274.73,19
538203,2010-12-10,13767,116,186.6,8
538204,2010-12-10,16656,396,428.76,4
538205,2010-12-10,12748,272,336.159999999999,62
538206,2010-12-10,17827,44,236.92,15
538207,2010-12-10,12748,260,271.47,55
538208,2010-12-10,14037,34,111.8,26
538209,2010-12-10,12748,104,185.06,41
538210,2010-12-10,14256,302,523.86,32
538211,2010-12-10,17690,60,239.7,8
538216,2010-12-10,14543,40,254.4,5
538240,2010-12-10,16062,124,247.56,7
538248,2010-12-10,18116,73,139.68,38
538250,2010-12-10,18118,59,132.65,33
538252,2010-12-10,16019,60,219.1,8
538255,2010-12-10,14911,379,1156.05,51
538260,2010-12-10,18178,105,300.65,16
538263,2010-12-10,18065,132,228.12,14
538268,2010-12-10,18065,52,116.899999999999,7
538279,2010-12-10,14952,472,686.16,7
538280,2010-12-10,12748,418,612.1,11
538283,2010-12-10,12748,7,10.29,4
538288,2010-12-10,12748,2,1.9,1
538296,2010-12-10,13148,178,309.4,18
538306,2010-12-10,12989,30,202.5,1
538307,2010-12-10,14667,81,213.26,39
538308,2010-12-10,14107,268,363.24,16
538309,2010-12-10,15881,55,114.45,3
538310,2010-12-10,15529,20,25.7999999999999,2
538311,2010-12-10,12785,131,311.95,14
538312,2010-12-10,16727,177,272.82,46
538313,2010-12-10,15514,322,1136.32,39
538327,2010-12-10,15514,226,401.92,22
538342,2010-12-10,15514,47,39.9499999999999,1
538343,2010-12-10,13448,170,385.58,16
538345,2010-12-10,13787,56,106.4,7
538346,2010-12-10,17865,387,756.45,36
538347,2010-12-10,17220,83,317.5,32
538352,2010-12-10,16565,46,173.7,3
538353,2010-12-10,13798,2420,3762.66,38
538354,2010-12-10,16873,1040,2157.64,68
538355,2010-12-10,17912,2,9.9,1
538356,2010-12-10,14062,712,966.62,21
538361,2010-12-10,17757,59,158.0,26
538363,2010-12-10,18016,65,156.65,19
538364,2010-12-10,14448,44,102.35,18
538365,2010-12-12,17243,102,338.6,20
538366,2010-12-12,18109,44,275.3,7
538367,2010-12-12,14800,635,664.01,43
538368,2010-12-12,15503,74,147.09,70
538369,2010-12-12,17251,110,283.28,39
538370,2010-12-12,16923,218,550.5,50
538371,2010-12-12,15570,197,350.24,41
538374,2010-12-12,14159,114,193.22,51
538378,2010-12-12,14577,131,346.9,38
538379,2010-12-12,17126,88,212.6,62
538382,2010-12-12,17218,84,214.24,37
538397,2010-12-12,12753,2409,3590.59,48
538403,2010-12-12,17211,196,324.22,22
538409,2010-12-12,17236,67,126.28,9
538417,2010-12-12,16393,51,106.75,10
538418,2010-12-12,17372,128,172.71,46
538419,2010-12-12,16367,91,170.91,37
538420,2010-12-12,12875,1728,293.76,1
538421,2010-12-12,17917,56,110.91,29
538437,2010-12-12,16010,46,110.1,24
538449,2010-12-12,17085,228,452.99,54
538453,2010-12-12,16779,195,330.92,27
538470,2010-12-12,15224,2,11.6,2
538473,2010-12-12,13668,66,177.66,14
538488,2010-12-12,13715,120,212.08,29
538497,2010-12-12,14684,70,168.36,44
538499,2010-12-12,17819,35,388.65,2
538501,2010-12-12,13715,2,11.9,1
538503,2010-12-12,17188,174,513.64,6
538504,2010-12-12,16011,103,168.15,18
538507,2010-12-12,15547,559,767.37,56
538508,2010-12-12,15998,466,863.39,118
538509,2010-12-12,14413,68,122.7,23
538510,2010-12-12,18004,78,169.47,40
538511,2010-12-12,13959,118,214.74,16
538512,2010-12-12,16665,59,135.399999999999,9
538513,2010-12-12,15454,86,179.1,25
538514,2010-12-12,15044,311,835.95,58
538515,2010-12-12,17937,564,1393.56,13
538516,2010-12-12,14608,48,204.0,1
538517,2010-12-12,17618,161,320.28,53
538518,2010-12-12,14505,511,1050.35,137
538519,2010-12-12,18037,6,31.3,6
538521,2010-12-13,14180,56,339.4,17
538522,2010-12-13,16210,552,539.2,6
538523,2010-12-13,13198,270,384.55,24
538525,2010-12-13,12540,300,881.01,20
538526,2010-12-13,13225,864,1206.72,4
538527,2010-12-13,15361,336,418.92,7
538528,2010-12-13,15689,56,103.5,6
538529,2010-12-13,14290,220,777.56,23
538532,2010-12-13,13209,117,318.85,13
538533,2010-12-13,14796,238,357.61,37
538534,2010-12-13,15881,48,40.8,1
538535,2010-12-13,17790,61,127.0,7
538537,2010-12-13,12747,105,347.71,8
538541,2010-12-13,17428,227,540.95,15
538557,2010-12-13,17790,4,27.8,2
538558,2010-12-13,13069,562,309.719999999999,34
538565,2010-12-13,13069,2,1.9,1
538567,2010-12-13,13999,265,302.1,17
538576,2010-12-13,14498,70,166.22,14
538591,2010-12-13,14741,296,310.8,10
538592,2010-12-13,15854,92,230.1,15
538593,2010-12-13,16701,366,476.76,11
538594,2010-12-13,16927,490,218.1,2
538596,2010-12-13,17990,72,168.0,7
538597,2010-12-13,15555,196,171.04,26
538625,2010-12-13,14544,843,1121.92,57
538626,2010-12-13,17338,336,767.6,56
538629,2010-12-13,17799,133,223.48,33
538630,2010-12-13,14565,640,1167.41,54
538631,2010-12-13,13408,440,689.04,9
538633,2010-12-13,16726,57,129.57,20
538634,2010-12-13,14085,242,491.24,41
538635,2010-12-13,17303,144,250.04,53
538636,2010-12-13,14639,272,676.54,41
538637,2010-12-13,17611,129,244.19,44
538638,2010-12-13,17231,116,232.01,52
538639,2010-12-13,17179,98,243.0,20
538640,2010-12-13,17524,90,145.0,6
538641,2010-12-13,15640,772,1485.78,37
538644,2010-12-13,12476,2,12.45,2
538645,2010-12-13,13269,230,310.74,16
538646,2010-12-13,17293,208,346.14,14
538648,2010-12-13,17937,240,760.32,5
538651,2010-12-13,15311,78,280.94,23
538652,2010-12-13,17890,343,476.96,64
538653,2010-12-13,13089,504,1247.64,18
538654,2010-12-13,13089,26,91.9,5
538655,2010-12-13,17375,69,109.71,21
538656,2010-12-13,17371,40,97.63,8
538657,2010-12-13,15867,63,201.4,16
538658,2010-12-13,17969,131,125.2,7
538659,2010-12-13,14625,255,585.53,34
538660,2010-12-13,15808,419,1228.4,42
538661,2010-12-13,15194,119,309.05,11
538662,2010-12-13,15159,980,1822.88,46
538663,2010-12-13,15159,8,38.1,2
538664,2010-12-13,14733,844,1695.12,33
538665,2010-12-13,17576,73,177.35,10
538667,2010-12-13,12748,2,1.9,1
538668,2010-12-13,13211,46,110.7,2
538669,2010-12-13,12748,1,0.95,1
538671,2010-12-13,15777,113,365.55,5
538679,2010-12-13,16455,52,150.68,11
538683,2010-12-13,14525,312,462.3,20
538685,2010-12-14,15694,1,15.0,1
538687,2010-12-14,13324,210,650.1,5
538688,2010-12-14,14829,100,148.36,7
538689,2010-12-14,13050,146,300.92,16
538697,2010-12-14,13948,40,102.0,3
538706,2010-12-14,14667,392,312.4,13
538707,2010-12-14,17894,77,167.859999999999,43
538708,2010-12-14,16202,191,365.27,18
538709,2010-12-14,16442,63,151.66,46
538710,2010-12-14,18075,117,198.95,12
538714,2010-12-14,14524,137,275.45,26
538715,2010-12-14,14907,118,325.22,18
538716,2010-12-14,14907,12,17.4,1
538719,2010-12-14,15602,48,60.0,1
538721,2010-12-14,17526,4,11.8,1
538722,2010-12-14,17975,104,307.39,20
538744,2010-12-14,15356,121,215.32,62
538753,2010-12-14,14901,38,134.649999999999,6
538783,2010-12-14,14961,490,976.7,30
538785,2010-12-14,14961,76,206.0,8
538795,2010-12-14,13267,109,293.85,10
538796,2010-12-14,17041,190,304.5,17
538797,2010-12-14,17685,25,10.5,1
538799,2010-12-14,15039,225,706.25,59
538800,2010-12-14,16458,86,193.9,10
538801,2010-12-14,16083,384,337.98,17
538807,2010-12-14,17194,118,252.62,28
538808,2010-12-14,14057,751,632.52,43
538809,2010-12-14,15514,208,306.52,11
538810,2010-12-14,14871,38,140.4,25
538811,2010-12-14,13178,388,710.0,32
538812,2010-12-14,18044,53,74.25,6
538814,2010-12-14,15983,140,324.72,25
538815,2010-12-14,18219,75,179.87,11
538816,2010-12-14,16812,81,479.35,15
538817,2010-12-14,16191,360,301.2,4
538826,2010-12-14,12370,917,1590.82,83
538827,2010-12-14,14298,2552,2594.75999999999,89
538828,2010-12-14,14298,300,231.84,4
538829,2010-12-14,16191,384,326.4,1
538830,2010-12-14,14298,78,146.46,5
538831,2010-12-14,18144,224,337.599999999999,4
538832,2010-12-14,17158,251,413.79,25
538836,2010-12-14,12748,111,234.859999999999,22
538839,2010-12-14,14606,109,305.79,45
538841,2010-12-14,16899,75,170.55,16
538843,2010-12-14,16033,46,154.05,19
538844,2010-12-14,14680,470,1194.52,17
538845,2010-12-14,16531,74,92.82,6
538846,2010-12-14,14606,4,11.0,2
538848,2010-12-14,17404,240,1188.0,1
538849,2010-12-14,14415,463,875.18,88
538850,2010-12-14,16499,59,147.35,9
538851,2010-12-14,16556,187,310.85,16
538852,2010-12-14,17372,107,198.07,29
538853,2010-12-14,16805,270,214.77,55
538854,2010-12-14,13102,152,357.1,12
538855,2010-12-14,16503,219,488.09,30
538856,2010-12-14,14057,220,293.4,5
538857,2010-12-14,15311,63,152.4,11
538858,2010-12-14,16553,640,951.24,11
538859,2010-12-14,16553,428,658.2,6
538860,2010-12-14,17757,52,115.35,12
538862,2010-12-14,16710,52,149.5,17
538863,2010-12-14,16919,138,341.659999999999,43
538864,2010-12-14,17739,90,360.06,5
538865,2010-12-14,13238,33,91.15,5
538866,2010-12-14,17841,318,647.99,67
538868,2010-12-14,17017,814,824.02,27
538869,2010-12-14,15107,43,61.05,3
538870,2010-12-14,12829,125,85.75,5
538871,2010-12-14,14051,186,476.7,6
538872,2010-12-14,13097,90,304.9,11
538875,2010-12-14,13756,106,307.8,9
538878,2010-12-14,13767,104,267.0,8
538879,2010-12-14,15392,402,338.98,19
538886,2010-12-14,13846,234,411.4,28
538888,2010-12-14,17912,114,125.56,14
538890,2010-12-14,12867,377,362.79,54
538892,2010-12-14,16422,12,17.4,1
538894,2010-12-14,16161,87,202.45,25
538895,2010-12-15,14401,370,247.38,15
538896,2010-12-15,16145,270,302.78,17
538899,2010-12-15,16817,58,123.1,5
538900,2010-12-15,13078,135,366.77,19
538901,2010-12-15,17629,115,238.65,11
538902,2010-12-15,14150,262,306.18,12
538903,2010-12-15,13496,229,501.01,26
538905,2010-12-15,13611,183,303.15,15
538907,2010-12-15,15373,24,202.799999999999,5
538908,2010-12-15,16954,194,346.799999999999,12
538909,2010-12-15,13491,18,97.5,5
538910,2010-12-15,17454,59,165.85,9
538917,2010-12-15,17449,264,684.26,73
538935,2010-12-15,18168,71,186.64,12
538942,2010-12-15,17346,49,101.23,12
538943,2010-12-15,14060,168,253.2,4
538944,2010-12-15,13295,82,201.2,10
538945,2010-12-15,17230,894,1761.26,22
538951,2010-12-15,16782,63,206.29,45
538967,2010-12-15,13495,168,354.48,8
538968,2010-12-15,15384,248,303.57,20
538991,2010-12-15,17511,3944,3240.4,45
538992,2010-12-15,15950,135,428.82,29
538993,2010-12-15,15512,56,101.2,6
538994,2010-12-15,17525,82,422.7,9
538995,2010-12-15,13458,506,1185.86,30
538996,2010-12-15,15465,38,332.1,5
538998,2010-12-15,15061,1101,2605.88,15
538999,2010-12-15,16003,184,1181.0,20
539000,2010-12-15,13092,31,185.45,7
539001,2010-12-15,16353,24,102.0,1
539002,2010-12-15,14527,51,269.31,29
539004,2010-12-15,13426,142,336.98,9
539005,2010-12-15,16638,24,20.4,1
539006,2010-12-15,15101,34,102.28,4
539007,2010-12-15,17894,34,105.88,17
539008,2010-12-15,17033,124,307.8,8
539009,2010-12-15,13221,153,498.16,35
539010,2010-12-15,15005,148,247.91,45
539011,2010-12-15,14201,132,67.24,4
539012,2010-12-15,17858,1536,1305.6,8
539014,2010-12-15,17692,384,343.26,25
539015,2010-12-15,15822,160,440.2,16
539016,2010-12-15,13418,198,571.48,15
539017,2010-12-15,13418,4,15.8,1
539018,2010-12-15,16134,158,283.53,16
539019,2010-12-15,17551,150,306.84,43
539030,2010-12-15,13089,390,755.3,18
539032,2010-12-15,18050,40,74.4,5
539033,2010-12-15,16365,36,228.6,1
539034,2010-12-15,16161,83,209.65,22
539036,2010-12-15,14913,423,300.87,17
539038,2010-12-15,15641,357,308.37,20
539039,2010-12-15,13124,930,1256.32,61
539040,2010-12-15,17214,43,171.05,14
539041,2010-12-15,15456,434,243.22,26
539042,2010-12-15,15062,164,209.08,11
539043,2010-12-15,12928,250,392.34,17
539044,2010-12-15,15727,537,1536.85,67
539046,2010-12-15,17980,235,295.2,15
539047,2010-12-15,15290,168,219.6,8
539048,2010-12-15,17752,192,80.64,1
539049,2010-12-15,15615,364,1048.64,23
539050,2010-12-15,12577,134,195.89,67
539051,2010-12-15,15615,3,14.85,1
539052,2010-12-15,15615,6,17.7,1
539053,2010-12-15,16725,70,203.6,49
539056,2010-12-15,16725,1,1.45,1
539064,2010-12-15,17912,8,58.7,6
539075,2010-12-15,17189,103,227.22,38
539076,2010-12-16,16525,96,391.0,5
539077,2010-12-16,13089,177,314.549999999999,3
539078,2010-12-16,13408,330,379.68,9
539079,2010-12-16,17496,79,271.05,10
539080,2010-12-16,16607,113,404.82,7
539082,2010-12-16,13317,78,205.8,12
539083,2010-12-16,13317,15,32.25,2
539084,2010-12-16,13890,93,190.35,11
539085,2010-12-16,12748,120,164.64,3
539086,2010-12-16,17001,260,397.96,12
539087,2010-12-16,13093,566,1168.2,12
539088,2010-12-16,13093,737,1827.91,24
539089,2010-12-16,15246,86,186.0,12
539091,2010-12-16,13756,50,163.8,5
539092,2010-12-16,15482,188,527.04,6
539093,2010-12-16,15482,68,196.6,2
539094,2010-12-16,13021,57,157.35,7
539095,2010-12-16,16037,160,300.46,15
539096,2010-12-16,13089,216,313.2,1
539098,2010-12-16,14841,274,395.16,19
539099,2010-12-16,16670,256,403.61,29
539101,2010-12-16,16029,4800,6930.0,11
539102,2010-12-16,16029,984,1431.6,5
539103,2010-12-16,16985,367,933.319999999999,18
539105,2010-12-16,14825,69,212.33,8
539106,2010-12-16,16705,632,920.52,12
539107,2010-12-16,16705,96,211.2,3
539108,2010-12-16,16013,48,204.0,1
539109,2010-12-16,16013,800,1491.0,2
539111,2010-12-16,14414,146,217.2,8
539112,2010-12-16,13468,119,328.77,19
539113,2010-12-16,12494,3,4.94999999999999,1
539118,2010-12-16,15563,315,270.19,22
539142,2010-12-16,14849,107,164.6,8
539143,2010-12-16,14849,11,46.45,3
539144,2010-12-16,12980,100,889.32,3
539160,2010-12-16,16746,236,311.64,11
539181,2010-12-16,12748,84,135.44,31
539185,2010-12-16,16470,99,216.34,39
539196,2010-12-16,18055,252,750.64,35
539201,2010-12-16,14878,135,322.01,13
539211,2010-12-16,16743,338,430.28,30
539212,2010-12-16,17146,91,298.25,16
539213,2010-12-16,12877,170,150.06,14
539214,2010-12-16,17062,78,141.3,13
539215,2010-12-16,15574,126,210.75,37
539216,2010-12-16,12748,3,16.15,2
539217,2010-12-16,15394,242,587.66,24
539218,2010-12-16,15574,1,3.75,1
539219,2010-12-16,17951,102,114.0,4
539222,2010-12-16,14621,130,305.7,16
539225,2010-12-16,15379,768,1491.46,61
539226,2010-12-16,14309,103,147.75,6
539240,2010-12-16,15194,902,843.78,44
539243,2010-12-16,18116,46,172.2,28
539246,2010-12-16,14606,37,104.48,19
539247,2010-12-16,15311,126,228.5,16
539248,2010-12-16,17288,156,133.56,7
539249,2010-12-16,14709,108,314.1,15
539250,2010-12-16,15157,1078,1085.46,54
539252,2010-12-16,17744,544,377.52,19
539254,2010-12-16,13199,216,243.119999999999,7
539255,2010-12-16,16316,230,308.219999999999,20
539256,2010-12-16,15601,269,468.07,28
539257,2010-12-16,16210,532,1722.9,6
539259,2010-12-16,13050,236,301.44,19
539261,2010-12-16,15620,395,424.49,31
539262,2010-12-16,15789,438,351.3,25
539263,2010-12-16,16560,173,332.18,21
539264,2010-12-16,15224,150,310.48,12
539266,2010-12-16,17068,38,131.3,7
539267,2010-12-16,13534,130,253.5,9
539268,2010-12-16,13534,6,29.7,2
539269,2010-12-16,17580,11,46.85,3
539272,2010-12-16,15759,32,97.24,4
539275,2010-12-16,13408,156,403.799999999999,6
539280,2010-12-16,14373,17,76.55,4
539281,2010-12-16,18176,283,476.35,30
539282,2010-12-16,16770,64,131.4,6
539283,2010-12-16,14092,95,250.65,13
539285,2010-12-16,15366,61,105.54,8
539286,2010-12-16,14735,68,252.2,5
539288,2010-12-16,17857,10,5.5,1
539290,2010-12-16,16271,128,133.22,16
539292,2010-12-16,16539,54,304.9,9
539293,2010-12-16,18223,195,501.69,21
539294,2010-12-16,15532,92,356.35,50
539295,2010-12-16,13767,168,348.8,10
539296,2010-12-16,16816,48,75.78,5
539297,2010-12-16,17691,76,147.9,10
539298,2010-12-16,14180,29,136.25,9
539299,2010-12-16,14180,31,218.85,11
539303,2010-12-16,16684,202,436.86,8
539304,2010-12-16,16684,144,302.4,1
539305,2010-12-16,14334,225,320.15,20
539306,2010-12-16,17659,21,112.15,5
539307,2010-12-16,13694,2856,2054.92,40
539308,2010-12-16,17412,160,250.46,13
539309,2010-12-16,16945,157,279.85,19
539310,2010-12-16,14344,4,15.0,1
539311,2010-12-16,14643,386,357.94,15
539312,2010-12-16,15197,78,556.5,3
539313,2010-12-16,14220,134,312.98,11
539314,2010-12-16,13874,180,540.45,18
